Source;Target;Weight
8979;14134;-100.0
8979;14327;-100.0
8979;14997;0.0
8979;15408;0.0
8979;16015;0.0
8979;16034;1.0
8979;16185;-100.0
8979;1955;1.0
8979;2104;-100.0
8979;242;-100.0
8979;3172;-100.0
8979;3414;1.0
8979;3586;-100.0
8979;3739;-100.0
8979;55;-100.0
8979;5903;1.0
8979;63;-100.0
8979;6568;-100.0
8979;7211;-100.0
8979;7571;-100.0
8979;8463;-100.0
8979;8716;-100.0
8980;13336;100.0
8980;16185;100.0
8980;3739;100.0
8980;4784;0.0
8980;5141;0.0
8980;7211;100.0
8981;13267;100.0
8981;13336;100.0
8981;16185;100.0
8981;3739;100.0
8981;7211;100.0
8983;13336;100.0
8983;16185;100.0
8983;3739;100.0
8983;7211;100.0
8984;10223;100.0
8984;13336;100.0
8984;16185;100.0
8984;3739;100.0
8984;7211;100.0
8985;10223;100.0
8985;13336;100.0
8985;16185;100.0
8985;3739;100.0
8985;7211;100.0
8986;11106;100.0
8986;13299;100.0
8986;13336;100.0
8986;15814;50.0
8986;16185;100.0
8986;3739;100.0
8986;4793;50.0
8986;6384;50.0
8986;6797;50.0
8986;7063;100.0
8986;7211;100.0
8986;8088;50.0
8987;10223;100.0
8987;13336;100.0
8987;16185;100.0
8987;3739;100.0
8987;7211;100.0
8989;10223;100.0
8989;13336;100.0
8989;16185;100.0
8989;3231;0.0
8989;3739;100.0
8989;4219;10.0
8989;7211;100.0
8990;10223;100.0
8990;1190;10.0
8990;13336;100.0
8990;15023;10.0
8990;16185;100.0
8990;2104;10.0
8990;3739;100.0
8990;7211;100.0
8992;10069;0.0
8992;10087;0.0
8992;10120;0.0
8992;10178;0.0
8992;10223;100.0
8992;10333;0.0
8992;10360;0.0
8992;10361;0.0
8992;104;0.0
8992;10439;0.0
8992;10534;0.0
8992;10853;0.0
8992;10935;0.0
8992;11064;0.0
8992;11138;0.0
8992;11159;0.0
8992;11168;0.0
8992;11310;0.0
8992;11582;0.0
8992;11840;0.0
8992;11844;0.0
8992;11881;0.0
8992;11924;0.0
8992;11958;0.0
8992;12010;0.0
8992;12153;0.0
8992;12321;0.0
8992;12577;0.0
8992;1275;0.0
8992;12783;0.0
8992;12891;0.0
8992;12977;0.0
8992;13021;0.0
8992;13158;0.0
8992;13229;0.0
8992;13336;100.0
8992;13520;0.0
8992;13726;0.0
8992;13803;0.0
8992;14031;0.0
8992;14179;0.0
8992;14567;0.0
8992;14687;0.0
8992;14942;0.0
8992;1495;0.0
8992;15197;0.0
8992;15317;0.0
8992;15533;0.0
8992;15722;0.0
8992;15871;0.0
8992;1594;0.0
8992;15944;0.0
8992;16031;0.0
8992;16044;0.0
8992;16051;0.0
8992;16123;0.0
8992;16132;0.0
8992;16185;100.0
8992;16328;0.0
8992;16354;0.0
8992;16491;0.0
8992;16594;0.0
8992;1744;0.0
8992;2134;0.0
8992;2406;0.0
8992;2451;0.0
8992;2674;0.0
8992;303;0.0
8992;3176;0.0
8992;3269;0.0
8992;3341;0.0
8992;354;0.0
8992;3568;0.0
8992;3739;100.0
8992;3749;0.0
8992;3793;0.0
8992;3951;0.0
8992;3993;0.0
8992;4383;0.0
8992;4408;0.0
8992;4644;0.0
8992;4953;0.0
8992;5039;0.0
8992;5419;0.0
8992;5636;0.0
8992;5910;0.0
8992;5921;0.0
8992;6134;0.0
8992;6215;0.0
8992;634;0.0
8992;6426;0.0
8992;6468;0.0
8992;6697;0.0
8992;6868;0.0
8992;6989;0.0
8992;7071;0.0
8992;7211;100.0
8992;7230;0.0
8992;7395;0.0
8992;7873;0.0
8992;8246;0.0
8992;8366;0.0
8992;8415;0.0
8992;8452;0.0
8992;8510;0.0
8992;8770;0.0
8992;8789;0.0
8992;9027;0.0
8992;9052;0.0
8992;9459;0.0
8992;9658;0.0
8992;9768;0.0
8992;98;0.0
8994;10223;100.0
8994;13336;100.0
8994;16185;100.0
8994;3739;100.0
8994;7211;100.0
8995;13336;100.0
8995;16185;100.0
8995;3739;100.0
8995;7211;100.0
8996;10223;100.0
8996;13336;100.0
8996;16185;100.0
8996;3739;100.0
8996;7211;100.0
8997;10110;0.0
8997;10223;100.0
8997;10319;0.0
8997;10414;0.0
8997;1066;0.0
8997;10701;0.0
8997;1087;0.0
8997;10986;0.0
8997;11137;0.0
8997;11187;0.0
8997;1130;0.0
8997;11609;0.0
8997;11842;0.0
8997;11925;0.0
8997;124;0.0
8997;1248;0.0
8997;12604;0.0
8997;12747;0.0
8997;12772;0.0
8997;12884;0.0
8997;12962;0.0
8997;1307;0.0
8997;13127;0.0
8997;13159;0.0
8997;13336;100.0
8997;13457;0.0
8997;13922;0.0
8997;13924;0.0
8997;13975;0.0
8997;13983;0.0
8997;14088;0.0
8997;14168;0.0
8997;14450;0.0
8997;14572;0.0
8997;147;0.0
8997;15086;0.0
8997;15443;0.0
8997;15524;0.0
8997;15525;0.0
8997;1574;0.0
8997;15806;0.0
8997;15915;0.0
8997;16057;0.0
8997;16170;0.0
8997;16185;100.0
8997;16256;0.0
8997;16403;0.0
8997;16611;0.0
8997;1673;0.0
8997;1913;0.0
8997;2319;0.0
8997;2657;0.0
8997;2697;0.0
8997;2726;0.0
8997;2890;0.0
8997;2981;0.0
8997;3158;0.0
8997;3479;0.0
8997;3739;100.0
8997;3807;0.0
8997;4006;0.0
8997;4022;0.0
8997;4295;0.0
8997;4318;0.0
8997;434;0.0
8997;439;0.0
8997;4516;0.0
8997;4811;0.0
8997;55;0.0
8997;5530;0.0
8997;5611;0.0
8997;5687;0.0
8997;5928;0.0
8997;6031;0.0
8997;6041;0.0
8997;6151;0.0
8997;63;0.0
8997;64;0.0
8997;6414;0.0
8997;6607;0.0
8997;667;0.0
8997;6773;0.0
8997;6914;0.0
8997;6963;0.0
8997;6969;0.0
8997;6995;0.0
8997;7090;0.0
8997;7105;0.0
8997;721;0.0
8997;7211;100.0
8997;7304;0.0
8997;8048;0.0
8997;8136;0.0
8997;8517;0.0
8997;8593;0.0
8997;866;0.0
8997;8684;0.0
8997;8745;0.0
8997;9026;0.0
8997;9132;0.0
8997;9197;0.0
8997;9685;0.0
8997;9953;0.0
8998;13336;100.0
8998;16185;100.0
8998;3739;100.0
8998;7211;100.0
8999;13267;100.0
8999;13336;100.0
8999;16185;100.0
8999;3739;100.0
8999;7211;100.0
9001;13267;100.0
9001;13336;100.0
9001;16185;100.0
9001;3739;100.0
9001;7211;100.0
9002;1;0.0
9002;1003;0.0
9002;10088;0.0
9002;10108;0.0
9002;10111;0.0
9002;10120;0.0
9002;10178;0.0
9002;10208;0.0
9002;10223;100.0
9002;10322;0.0
9002;10333;0.0
9002;10339;0.0
9002;1034;0.0
9002;10340;0.0
9002;10344;0.0
9002;10355;0.0
9002;10373;0.0
9002;10383;0.0
9002;104;0.0
9002;10506;0.0
9002;10546;0.0
9002;10549;0.0
9002;10562;0.0
9002;10570;0.0
9002;10590;0.0
9002;10724;0.0
9002;10728;0.0
9002;10733;0.0
9002;10762;0.0
9002;10822;0.0
9002;10854;0.0
9002;10861;0.0
9002;10869;0.0
9002;10886;0.0
9002;10926;0.0
9002;10955;0.0
9002;10965;0.0
9002;10969;0.0
9002;11004;0.0
9002;11030;0.0
9002;11053;0.0
9002;11060;0.0
9002;11068;0.0
9002;11110;0.0
9002;11158;0.0
9002;11181;0.0
9002;1120;0.0
9002;11210;0.0
9002;11214;0.0
9002;11226;0.0
9002;11252;0.0
9002;11258;0.0
9002;11264;0.0
9002;11282;0.0
9002;11300;0.0
9002;11318;0.0
9002;11325;0.0
9002;11329;0.0
9002;11404;0.0
9002;11482;0.0
9002;11513;0.0
9002;11573;0.0
9002;11579;0.0
9002;11620;0.0
9002;11813;0.0
9002;11869;0.0
9002;11941;0.0
9002;11943;0.0
9002;11990;0.0
9002;1200;0.0
9002;12025;0.0
9002;12066;0.0
9002;12085;0.0
9002;12106;0.0
9002;12181;0.0
9002;12201;0.0
9002;12205;0.0
9002;12239;0.0
9002;12245;0.0
9002;12282;0.0
9002;12313;0.0
9002;12368;0.0
9002;12371;0.0
9002;12376;0.0
9002;12394;0.0
9002;12404;0.0
9002;12454;0.0
9002;12468;0.0
9002;12504;0.0
9002;12525;0.0
9002;12529;0.0
9002;12558;0.0
9002;1258;0.0
9002;12603;0.0
9002;12674;0.0
9002;12720;0.0
9002;12732;0.0
9002;12746;0.0
9002;12751;0.0
9002;12783;0.0
9002;12837;0.0
9002;1295;0.0
9002;1302;0.0
9002;13033;0.0
9002;13035;0.0
9002;13093;0.0
9002;13108;0.0
9002;13144;0.0
9002;13158;0.0
9002;13181;0.0
9002;13229;0.0
9002;13247;0.0
9002;13254;0.0
9002;13299;0.0
9002;13317;0.0
9002;13326;0.0
9002;13332;0.0
9002;13336;100.0
9002;13340;0.0
9002;13343;0.0
9002;13407;0.0
9002;1342;0.0
9002;13444;0.0
9002;13453;0.0
9002;13454;0.0
9002;1347;0.0
9002;13514;0.0
9002;13520;0.0
9002;13631;0.0
9002;1364;0.0
9002;13640;0.0
9002;13648;0.0
9002;13694;0.0
9002;13718;0.0
9002;13735;0.0
9002;13767;0.0
9002;13809;0.0
9002;13824;0.0
9002;13907;0.0
9002;13910;0.0
9002;13953;0.0
9002;13963;0.0
9002;13968;0.0
9002;14037;0.0
9002;14069;0.0
9002;14078;0.0
9002;14087;0.0
9002;14123;0.0
9002;14146;0.0
9002;14196;0.0
9002;14217;0.0
9002;14275;0.0
9002;14339;0.0
9002;14389;0.0
9002;14404;0.0
9002;14418;0.0
9002;14443;0.0
9002;14477;0.0
9002;14492;0.0
9002;14495;0.0
9002;14575;0.0
9002;14645;0.0
9002;14662;0.0
9002;14748;0.0
9002;14800;0.0
9002;14803;0.0
9002;14949;0.0
9002;14984;0.0
9002;14998;0.0
9002;15002;0.0
9002;15032;0.0
9002;15057;0.0
9002;15080;0.0
9002;15124;0.0
9002;1514;0.0
9002;15162;0.0
9002;15248;0.0
9002;15251;0.0
9002;15289;0.0
9002;15317;0.0
9002;15320;0.0
9002;15363;0.0
9002;15375;0.0
9002;15379;0.0
9002;15445;0.0
9002;15463;0.0
9002;15480;0.0
9002;15509;0.0
9002;15544;0.0
9002;15587;0.0
9002;15589;0.0
9002;1563;0.0
9002;15670;0.0
9002;15671;0.0
9002;15722;0.0
9002;15784;0.0
9002;15828;0.0
9002;15879;0.0
9002;15907;0.0
9002;15957;0.0
9002;15966;0.0
9002;15969;0.0
9002;15986;0.0
9002;16046;0.0
9002;16051;0.0
9002;16059;0.0
9002;16088;0.0
9002;16111;0.0
9002;16117;0.0
9002;16185;100.0
9002;16189;0.0
9002;16226;0.0
9002;16319;0.0
9002;16328;0.0
9002;16354;0.0
9002;16380;0.0
9002;16388;0.0
9002;16391;0.0
9002;16423;0.0
9002;16428;0.0
9002;16441;0.0
9002;16543;0.0
9002;16586;0.0
9002;16641;0.0
9002;16654;0.0
9002;169;0.0
9002;1760;0.0
9002;1789;0.0
9002;180;0.0
9002;1820;0.0
9002;1825;0.0
9002;1900;0.0
9002;1914;0.0
9002;1989;0.0
9002;2007;0.0
9002;2014;0.0
9002;2027;0.0
9002;2059;0.0
9002;209;0.0
9002;2091;0.0
9002;2112;0.0
9002;213;0.0
9002;216;0.0
9002;2173;0.0
9002;2275;0.0
9002;2304;0.0
9002;2310;0.0
9002;2313;0.0
9002;2342;0.0
9002;2439;0.0
9002;2442;0.0
9002;2479;0.0
9002;2501;0.0
9002;252;0.0
9002;2639;0.0
9002;2666;0.0
9002;2674;0.0
9002;2688;0.0
9002;2700;0.0
9002;2760;0.0
9002;2766;0.0
9002;2772;0.0
9002;2781;0.0
9002;2815;0.0
9002;2834;0.0
9002;2857;0.0
9002;301;0.0
9002;303;0.0
9002;304;0.0
9002;3040;0.0
9002;3084;0.0
9002;3088;0.0
9002;3091;0.0
9002;3097;0.0
9002;3101;0.0
9002;3126;0.0
9002;3156;0.0
9002;3177;0.0
9002;3215;0.0
9002;3219;0.0
9002;323;0.0
9002;3232;0.0
9002;3236;0.0
9002;3298;0.0
9002;3315;0.0
9002;3322;0.0
9002;3369;0.0
9002;337;0.0
9002;3431;0.0
9002;3463;0.0
9002;3489;0.0
9002;3509;0.0
9002;3539;0.0
9002;354;0.0
9002;355;0.0
9002;3568;0.0
9002;3604;0.0
9002;3686;0.0
9002;3699;0.0
9002;3727;0.0
9002;3739;100.0
9002;3793;0.0
9002;3811;0.0
9002;3821;0.0
9002;384;0.0
9002;3841;0.0
9002;3844;0.0
9002;3851;0.0
9002;3853;0.0
9002;3951;0.0
9002;3959;0.0
9002;3970;0.0
9002;4029;0.0
9002;4057;0.0
9002;4079;0.0
9002;411;0.0
9002;4267;0.0
9002;4289;0.0
9002;429;0.0
9002;4379;0.0
9002;4381;0.0
9002;440;0.0
9002;4445;0.0
9002;4467;0.0
9002;4477;0.0
9002;4562;0.0
9002;4572;0.0
9002;4573;0.0
9002;4580;0.0
9002;4706;0.0
9002;4816;0.0
9002;4823;0.0
9002;4888;0.0
9002;489;0.0
9002;4891;0.0
9002;4982;0.0
9002;4994;0.0
9002;5038;0.0
9002;5054;0.0
9002;5056;0.0
9002;5064;0.0
9002;5077;0.0
9002;5088;0.0
9002;5114;0.0
9002;5144;0.0
9002;516;0.0
9002;5168;0.0
9002;5225;0.0
9002;5256;0.0
9002;5278;0.0
9002;5313;0.0
9002;5324;0.0
9002;5364;0.0
9002;5422;0.0
9002;5493;0.0
9002;5497;0.0
9002;5554;0.0
9002;5570;0.0
9002;5572;0.0
9002;5574;0.0
9002;5650;0.0
9002;5698;0.0
9002;5700;0.0
9002;5726;0.0
9002;5766;0.0
9002;5769;0.0
9002;5798;0.0
9002;5802;0.0
9002;5853;0.0
9002;5889;0.0
9002;59;0.0
9002;5917;0.0
9002;5931;0.0
9002;5947;0.0
9002;5967;0.0
9002;5991;0.0
9002;600;0.0
9002;6029;0.0
9002;605;0.0
9002;6155;0.0
9002;6178;0.0
9002;6225;0.0
9002;6309;0.0
9002;6423;0.0
9002;6496;0.0
9002;650;0.0
9002;6507;0.0
9002;6600;0.0
9002;6641;0.0
9002;6667;0.0
9002;6697;0.0
9002;6753;0.0
9002;679;0.0
9002;6857;0.0
9002;6861;0.0
9002;6868;0.0
9002;6889;0.0
9002;6895;0.0
9002;6901;0.0
9002;6909;0.0
9002;6935;0.0
9002;6948;0.0
9002;698;0.0
9002;6982;0.0
9002;6996;0.0
9002;7023;0.0
9002;707;0.0
9002;7096;0.0
9002;7116;0.0
9002;7155;0.0
9002;7205;0.0
9002;7211;100.0
9002;7224;0.0
9002;7227;0.0
9002;7228;0.0
9002;7230;0.0
9002;728;0.0
9002;7282;0.0
9002;729;0.0
9002;7348;0.0
9002;7437;0.0
9002;7487;0.0
9002;7521;0.0
9002;7545;0.0
9002;7556;0.0
9002;7627;0.0
9002;7634;0.0
9002;7655;0.0
9002;7743;0.0
9002;7839;0.0
9002;7870;0.0
9002;7942;0.0
9002;7948;0.0
9002;7956;0.0
9002;7963;0.0
9002;7976;0.0
9002;7998;0.0
9002;8004;0.0
9002;8025;0.0
9002;8125;0.0
9002;8155;0.0
9002;8168;0.0
9002;8204;0.0
9002;8223;0.0
9002;8256;0.0
9002;8259;0.0
9002;8295;0.0
9002;8307;0.0
9002;8366;0.0
9002;8370;0.0
9002;8388;0.0
9002;8413;0.0
9002;8415;0.0
9002;8470;0.0
9002;8474;0.0
9002;8477;0.0
9002;8495;0.0
9002;8497;0.0
9002;8603;0.0
9002;8649;0.0
9002;8650;0.0
9002;8661;0.0
9002;8686;0.0
9002;8695;0.0
9002;8710;0.0
9002;8741;0.0
9002;8746;0.0
9002;8753;0.0
9002;8765;0.0
9002;878;0.0
9002;8789;0.0
9002;8790;0.0
9002;886;0.0
9002;8951;0.0
9002;9005;0.0
9002;9027;0.0
9002;9052;0.0
9002;9108;0.0
9002;9115;0.0
9002;9162;0.0
9002;9203;0.0
9002;922;0.0
9002;9269;0.0
9002;9334;0.0
9002;9473;0.0
9002;9512;0.0
9002;953;0.0
9002;9648;0.0
9002;9869;0.0
9002;9918;0.0
9002;9975;0.0
9003;13267;100.0
9003;13336;100.0
9003;16185;100.0
9003;3739;100.0
9003;7211;100.0
9004;10021;0.0
9004;10098;0.0
9004;10110;0.0
9004;10128;0.0
9004;10157;0.0
9004;10166;0.0
9004;10258;0.0
9004;10283;0.0
9004;10350;0.0
9004;10366;0.0
9004;10380;0.0
9004;10389;0.0
9004;10401;0.0
9004;10411;0.0
9004;10494;0.0
9004;10499;0.0
9004;10572;0.0
9004;10601;0.0
9004;10636;0.0
9004;10657;0.0
9004;10684;75.0
9004;10706;0.0
9004;10720;0.0
9004;10740;0.0
9004;10770;0.0
9004;10812;0.0
9004;10848;0.0
9004;10895;0.0
9004;10898;0.0
9004;1090;0.0
9004;10930;0.0
9004;10960;0.0
9004;10972;0.0
9004;10987;0.0
9004;11003;0.0
9004;11012;0.0
9004;11049;0.0
9004;11081;0.0
9004;11096;0.0
9004;11111;0.0
9004;11149;0.0
9004;11185;0.0
9004;11207;0.0
9004;11287;0.0
9004;11315;0.0
9004;11374;0.0
9004;11431;0.0
9004;11440;0.0
9004;11449;0.0
9004;11455;0.0
9004;11491;0.0
9004;11563;0.0
9004;11583;0.0
9004;11612;0.0
9004;11643;0.0
9004;1165;0.0
9004;11685;0.0
9004;11695;0.0
9004;11711;0.0
9004;11716;0.0
9004;11719;0.0
9004;11720;0.0
9004;11726;0.0
9004;11845;0.0
9004;11861;0.0
9004;11902;0.0
9004;11909;0.0
9004;11925;0.0
9004;1193;0.0
9004;11975;0.0
9004;11982;0.0
9004;11984;0.0
9004;12013;0.0
9004;12032;0.0
9004;12054;0.0
9004;12056;0.0
9004;12104;0.0
9004;12158;0.0
9004;122;0.0
9004;12266;0.0
9004;12289;0.0
9004;12305;0.0
9004;12306;0.0
9004;12312;0.0
9004;12330;0.0
9004;12430;0.0
9004;12447;0.0
9004;12466;0.0
9004;12542;0.0
9004;12630;0.0
9004;1272;0.0
9004;12747;0.0
9004;12754;0.0
9004;12760;0.0
9004;12766;0.0
9004;12777;0.0
9004;12795;0.0
9004;12809;0.0
9004;12847;0.0
9004;12861;0.0
9004;1288;0.0
9004;12884;0.0
9004;12929;0.0
9004;12944;0.0
9004;12962;0.0
9004;1301;0.0
9004;13020;0.0
9004;13025;0.0
9004;13026;0.0
9004;13053;0.0
9004;13074;0.0
9004;13099;0.0
9004;131;0.0
9004;13100;0.0
9004;13121;0.0
9004;13127;0.0
9004;13159;0.0
9004;13175;0.0
9004;13195;0.0
9004;13288;0.0
9004;13309;0.0
9004;13325;0.0
9004;13336;100.0
9004;13360;0.0
9004;13439;0.0
9004;13473;0.0
9004;13482;0.0
9004;1357;0.0
9004;13605;0.0
9004;13642;0.0
9004;1372;0.0
9004;13894;0.0
9004;13906;0.0
9004;13920;0.0
9004;13922;0.0
9004;13924;0.0
9004;13975;0.0
9004;13978;0.0
9004;13983;0.0
9004;13988;0.0
9004;14002;0.0
9004;14036;0.0
9004;14117;0.0
9004;14134;0.0
9004;14155;0.0
9004;1423;0.0
9004;14238;0.0
9004;14246;0.0
9004;14290;0.0
9004;14302;0.0
9004;14331;0.0
9004;14333;0.0
9004;1437;0.0
9004;14450;0.0
9004;1448;0.0
9004;14522;0.0
9004;14559;0.0
9004;14585;0.0
9004;14632;0.0
9004;14660;0.0
9004;14673;0.0
9004;14675;0.0
9004;14763;0.0
9004;14784;0.0
9004;14796;0.0
9004;14833;0.0
9004;14843;0.0
9004;14913;0.0
9004;14941;0.0
9004;14947;0.0
9004;14959;0.0
9004;14997;0.0
9004;1501;0.0
9004;15012;0.0
9004;15043;0.0
9004;15084;0.0
9004;15135;0.0
9004;15278;0.0
9004;15300;0.0
9004;15341;0.0
9004;15407;0.0
9004;15408;0.0
9004;15434;0.0
9004;15439;0.0
9004;15510;0.0
9004;15524;0.0
9004;15525;0.0
9004;1553;0.0
9004;15561;0.0
9004;15577;0.0
9004;1558;0.0
9004;15631;0.0
9004;15647;0.0
9004;15681;0.0
9004;15702;0.0
9004;15708;0.0
9004;15739;0.0
9004;15741;0.0
9004;15752;0.0
9004;15806;0.0
9004;15812;0.0
9004;15813;0.0
9004;15816;0.0
9004;15823;0.0
9004;15827;0.0
9004;15896;0.0
9004;15919;0.0
9004;15934;0.0
9004;15936;0.0
9004;15943;0.0
9004;15975;0.0
9004;15997;0.0
9004;16034;0.0
9004;16035;0.0
9004;16047;0.0
9004;16054;0.0
9004;16092;0.0
9004;16097;0.0
9004;16194;0.0
9004;16221;0.0
9004;16256;0.0
9004;16341;0.0
9004;16346;0.0
9004;16421;0.0
9004;16439;0.0
9004;16511;0.0
9004;16528;0.0
9004;16541;0.0
9004;16542;0.0
9004;16606;0.0
9004;16634;0.0
9004;16653;0.0
9004;1669;0.0
9004;1683;0.0
9004;1734;0.0
9004;182;0.0
9004;1854;0.0
9004;1863;0.0
9004;1879;0.0
9004;1882;0.0
9004;1907;0.0
9004;1943;0.0
9004;1946;0.0
9004;1968;0.0
9004;1991;0.0
9004;2010;0.0
9004;2028;0.0
9004;2032;0.0
9004;2095;0.0
9004;2108;0.0
9004;2118;0.0
9004;2228;0.0
9004;2322;0.0
9004;2338;0.0
9004;2353;0.0
9004;2372;0.0
9004;2377;0.0
9004;2418;0.0
9004;242;75.0
9004;2439;75.0
9004;2457;0.0
9004;2526;0.0
9004;2575;0.0
9004;2602;0.0
9004;2604;0.0
9004;2629;0.0
9004;2697;0.0
9004;2706;0.0
9004;2726;0.0
9004;273;0.0
9004;2741;0.0
9004;2751;0.0
9004;2763;0.0
9004;2789;0.0
9004;2792;0.0
9004;2828;0.0
9004;2838;0.0
9004;285;0.0
9004;2940;0.0
9004;2974;0.0
9004;2980;0.0
9004;2981;0.0
9004;3038;0.0
9004;3041;0.0
9004;3053;0.0
9004;3119;0.0
9004;3122;0.0
9004;3131;0.0
9004;3132;0.0
9004;3157;0.0
9004;3158;0.0
9004;3167;0.0
9004;3182;0.0
9004;3200;0.0
9004;3209;0.0
9004;3296;0.0
9004;3395;0.0
9004;3399;0.0
9004;343;0.0
9004;3459;0.0
9004;3469;0.0
9004;3479;0.0
9004;3575;0.0
9004;3590;0.0
9004;3611;0.0
9004;3634;0.0
9004;3653;0.0
9004;3774;0.0
9004;3829;0.0
9004;3856;0.0
9004;3867;0.0
9004;3917;0.0
9004;3925;0.0
9004;3948;0.0
9004;398;0.0
9004;400;0.0
9004;4006;0.0
9004;4025;0.0
9004;4036;0.0
9004;405;0.0
9004;4060;0.0
9004;4080;0.0
9004;4148;0.0
9004;4254;0.0
9004;4306;0.0
9004;434;0.0
9004;4385;0.0
9004;4391;0.0
9004;453;0.0
9004;4549;0.0
9004;4587;0.0
9004;4626;0.0
9004;4711;0.0
9004;4752;0.0
9004;4762;0.0
9004;4780;0.0
9004;4784;0.0
9004;4785;0.0
9004;487;0.0
9004;4999;0.0
9004;5007;0.0
9004;5019;0.0
9004;5021;0.0
9004;5031;0.0
9004;504;0.0
9004;5049;0.0
9004;5059;0.0
9004;5061;0.0
9004;5171;0.0
9004;5203;0.0
9004;5220;0.0
9004;5351;0.0
9004;5426;0.0
9004;5427;0.0
9004;5444;0.0
9004;545;0.0
9004;5467;0.0
9004;5469;0.0
9004;5535;0.0
9004;5560;0.0
9004;5562;0.0
9004;5577;0.0
9004;5598;0.0
9004;5611;0.0
9004;5624;0.0
9004;5640;0.0
9004;5664;0.0
9004;5703;0.0
9004;5812;0.0
9004;5902;0.0
9004;5916;0.0
9004;6028;0.0
9004;6031;0.0
9004;6041;0.0
9004;6139;0.0
9004;6143;0.0
9004;6157;0.0
9004;6188;0.0
9004;623;0.0
9004;6238;0.0
9004;630;0.0
9004;6301;0.0
9004;6304;0.0
9004;6338;0.0
9004;6361;0.0
9004;6387;0.0
9004;6414;0.0
9004;6491;0.0
9004;6499;0.0
9004;6518;0.0
9004;6557;0.0
9004;6596;0.0
9004;6622;0.0
9004;6624;0.0
9004;6638;0.0
9004;6665;0.0
9004;667;0.0
9004;670;0.0
9004;6701;0.0
9004;6719;0.0
9004;6763;0.0
9004;685;0.0
9004;6854;0.0
9004;6972;0.0
9004;6980;0.0
9004;7046;0.0
9004;7051;0.0
9004;7058;0.0
9004;7066;0.0
9004;7104;0.0
9004;7105;0.0
9004;7120;0.0
9004;7158;0.0
9004;716;0.0
9004;7201;0.0
9004;721;0.0
9004;73;0.0
9004;738;0.0
9004;740;0.0
9004;7415;0.0
9004;746;0.0
9004;7464;0.0
9004;7469;0.0
9004;7524;0.0
9004;7565;0.0
9004;7582;0.0
9004;76;0.0
9004;7608;0.0
9004;761;0.0
9004;7633;0.0
9004;7663;0.0
9004;7737;0.0
9004;7777;0.0
9004;7778;0.0
9004;7784;0.0
9004;7786;0.0
9004;7804;0.0
9004;7807;0.0
9004;7856;0.0
9004;7869;0.0
9004;7877;0.0
9004;7921;0.0
9004;7923;0.0
9004;7943;0.0
9004;8007;0.0
9004;8029;0.0
9004;8098;0.0
9004;8128;0.0
9004;816;0.0
9004;8187;0.0
9004;8237;0.0
9004;8268;0.0
9004;83;0.0
9004;8325;0.0
9004;8340;0.0
9004;8346;0.0
9004;8374;0.0
9004;8381;0.0
9004;8390;0.0
9004;844;0.0
9004;8517;0.0
9004;8566;0.0
9004;8584;0.0
9004;8593;0.0
9004;861;0.0
9004;8620;0.0
9004;8638;0.0
9004;8722;0.0
9004;8744;0.0
9004;8745;0.0
9004;8791;0.0
9004;8813;0.0
9004;8814;0.0
9004;8830;0.0
9004;8901;0.0
9004;8921;0.0
9004;8934;0.0
9004;8953;0.0
9004;8959;0.0
9004;8997;0.0
9004;9035;0.0
9004;9063;0.0
9004;9072;0.0
9004;9165;0.0
9004;9189;0.0
9004;9194;0.0
9004;9197;0.0
9004;9244;0.0
9004;9249;0.0
9004;9263;0.0
9004;929;0.0
9004;9343;0.0
9004;9360;0.0
9004;9383;0.0
9004;9397;0.0
9004;9399;0.0
9004;94;0.0
9004;9415;0.0
9004;947;0.0
9004;9486;0.0
9004;9501;0.0
9004;9571;0.0
9004;9605;0.0
9004;9624;0.0
9004;9662;0.0
9004;9685;0.0
9004;9693;0.0
9004;9769;0.0
9004;981;0.0
9004;9839;0.0
9004;9908;0.0
9004;9985;0.0
9005;10223;100.0
9005;10759;75.0
9005;12129;75.0
9005;12778;75.0
9005;13254;75.0
9005;13336;100.0
9005;13500;10.0
9005;13538;75.0
9005;13714;0.0
9005;13743;75.0
9005;14831;75.0
9005;15317;0.0
9005;16185;100.0
9005;16190;75.0
9005;225;75.0
9005;245;0.0
9005;3107;75.0
9005;3276;100.0
9005;3739;100.0
9005;4706;0.0
9005;7211;100.0
9005;8241;75.0
9005;8307;0.0
9005;8725;75.0
9005;9403;0.0
9006;11029;0.0
9006;13053;0.0
9006;13267;100.0
9006;13336;100.0
9006;14629;0.0
9006;16185;100.0
9006;2082;100.0
9006;3739;100.0
9006;7058;0.0
9006;7158;0.0
9006;7211;100.0
9006;754;0.0
9006;8183;0.0
9007;10223;100.0
9007;13336;100.0
9007;14821;0.0
9007;1495;0.0
9007;16044;0.0
9007;16185;100.0
9007;16451;0.0
9007;2637;0.0
9007;3726;0.0
9007;3739;100.0
9007;5038;0.0
9007;5115;0.0
9007;6233;0.0
9007;7211;100.0
9007;7796;0.0
9007;8452;0.0
9008;10223;100.0
9008;12991;10.0
9008;13336;100.0
9008;15023;10.0
9008;16185;100.0
9008;3739;100.0
9008;7211;100.0
9009;10223;100.0
9009;13336;100.0
9009;16185;100.0
9009;3739;100.0
9009;7211;100.0
9010;13267;100.0
9010;13336;100.0
9010;16185;100.0
9010;3739;100.0
9010;7211;100.0
9011;13267;100.0
9011;13336;100.0
9011;16185;100.0
9011;3739;100.0
